Brand,Material,Size,Compartments,Laptop Compartment,Waterproof,Style,Color,Weight Capacity (kg),Price
Nike,Nylon,Medium,9,Yes,No,Messenger,Pink,9.497498544,80.79805535
Nike,Nylon,Medium,10,Yes,No,Messenger,Black,10.64907586,56.77300761
Nike,Canvas,Small,7,No,Yes,Messenger,Blue,14.39559499,137.5453653
Nike,Leather,Small,10,Yes,Yes,Tote,Blue,9.833663942,139.7121887
Nike,Polyester,Large,2,No,No,Tote,Blue,9.557320974,136.245634
Nike,Polyester,Medium,3,No,No,Backpack,Blue,13.9096715,132.7790792
Nike,Polyester,Small,8,No,No,Messenger,Red,18.03649137,95.6091709
Nike,Nylon,Large,9,No,Yes,Messenger,Green,25.99002849,82.17770862
Nike,Canvas,Small,8,No,Yes,Messenger,Pink,27.95310421,106.6111343
Nike,Polyester,Small,2,No,Yes,Backpack,Green,16.22619438,87.17805037
Nike,Canvas,Medium,5,No,No,Tote,Gray,20.3552581,31.33309438
Nike,Nylon,Large,4,Yes,No,Messenger,Green,24.89390645,150
Nike,Polyester,Large,2,Yes,Yes,Backpack,Gray,18.61990321,94.56504347
Nike,Canvas,Large,8,Yes,No,Tote,Gray,29.3078648,46.3226495
Nike,Nylon,Medium,2,Yes,No,Backpack,Black,12.81321641,77.76240919
Nike,Nylon,Medium,9,No,No,Tote,Pink,12.75205335,43.21751865
Nike,Canvas,Large,6,No,No,Messenger,Black,7.123766913,108.7123144
Nike,Canvas,Small,10,No,No,Tote,Gray,21.52134386,140.8301027
Nike,Leather,Small,4,Yes,No,Backpack,Black,5,16.40963359
Nike,Leather,Small,4,Yes,No,Tote,Black,25.49996283,118.1339091
Nike,Leather,Large,7,Yes,Yes,Backpack,Pink,30,43.97820824
Nike,Canvas,Medium,7,No,Yes,Tote,Red,28.54781402,93.28280038
Nike,Polyester,Medium,7,No,Yes,Backpack,Pink,21.87461853,68.84289697
Nike,Polyester,Small,5,No,Yes,Backpack,Black,18.68010896,141.2018846
Nike,Polyester,Medium,10,No,No,Backpack,Black,22.49758068,75.54064627
Nike,Canvas,Medium,3,Yes,No,Backpack,Gray,8.977085744,68.7584071
Nike,Polyester,Large,6,Yes,No,Backpack,Pink,11.19285483,54.50947227
Nike,Polyester,Small,8,Yes,No,Tote,Blue,15.15274251,114.4964097
Nike,Polyester,Small,5,Yes,No,Tote,Pink,5.958385584,46.49966781
Nike,Nylon,Medium,4,No,Yes,Tote,Pink,15.86330805,29.47710458
Nike,Leather,Small,8,No,No,Tote,Black,23.33566583,80.15299403
Nike,Nylon,Medium,5,Yes,Yes,Backpack,Blue,30,84.25403602
Nike,Polyester,Medium,2,No,Yes,Backpack,Green,27.16696118,116.3499012
Nike,Leather,Small,7,No,Yes,Tote,Green,18.31621318,23.47999255
Nike,Polyester,Large,3,No,Yes,Tote,Black,15.96745139,103.2354726
Nike,Canvas,Large,7,No,Yes,Tote,Black,8.577670371,87.94641433
Nike,Polyester,Medium,2,No,Yes,Backpack,Black,8.66300264,104.133714
Nike,Nylon,Large,10,No,No,Tote,Gray,8.748334908,120.3210136
Nike,Nylon,Medium,6,Yes,Yes,Messenger,Blue,8.994699417,136.5083132
Nike,Polyester,Large,2,Yes,Yes,Backpack,Blue,27.77496843,38.06520192
Nike,Polyester,Large,3,Yes,No,Tote,Red,29.10872803,113.4629712
Nike,Polyester,Small,8,Yes,No,Backpack,Red,19.16836628,65.54954025
Nike,Nylon,Medium,1,No,No,Backpack,Blue,18.97963524,121.944893
Nike,Nylon,Small,3,Yes,No,Messenger,Green,17.57120981,132.7265749
Nike,Nylon,Medium,10,Yes,Yes,Messenger,Pink,22.94165152,106.5052996
Nike,Polyester,Large,7,No,Yes,Tote,Blue,21.44209148,135.3423895
Nike,Leather,Medium,7,No,Yes,Tote,Green,19.94253144,34.48704851
Nike,Leather,Medium,3,Yes,No,Backpack,Red,5.019784526,103.1207107
Nike,Polyester,Small,1,No,Yes,Tote,Green,16.22203239,128.277456
Nike,Polyester,Large,2,No,Yes,Tote,Green,5.630184573,25.41199347
Nike,Leather,Medium,2,No,Yes,Tote,Pink,26.89557814,29.52382559
Nike,Leather,Large,7,Yes,Yes,Backpack,Gray,27.52311683,17.97029037
Nike,Nylon,Medium,5,Yes,No,Backpack,Gray,28.15065552,127.1823428
Nike,Leather,Small,5,No,No,Messenger,Pink,29.82943405,62.34882467
Nike,Leather,Small,3,Yes,No,Messenger,Pink,12.18495424,150
Nike,Canvas,Medium,1,Yes,No,Backpack,Red,13.12803525,81.05544015
Nike,Polyester,Medium,4,No,Yes,Tote,Black,29.61100233,131.0434066
Nike,Leather,Large,1,No,No,Messenger,Pink,9.382777355,16.58924595
Nike,Canvas,Medium,6,Yes,No,Messenger,Gray,14.53779244,130.7730691
Nike,Canvas,Small,4,Yes,No,Messenger,Red,19.96644414,121.5280592
Nike,Canvas,Small,9,Yes,Yes,Tote,Gray,19.46905139,18.93632111
Nike,Canvas,Small,10,No,Yes,Backpack,Pink,28.75245185,132.6886754
Nike,Nylon,Medium,7,No,Yes,Tote,Blue,26.27018785,126.1682299
Nike,Canvas,Small,3,Yes,No,Tote,Gray,16.87280318,23.90709735
Nike,Canvas,Medium,10,No,Yes,Tote,Blue,20.17920887,82.86318463
Nike,Nylon,Medium,9,Yes,No,Backpack,Gray,23.48561455,23.44110329
Nike,Nylon,Small,4,Yes,No,Tote,Pink,15.64650701,38.50008077
Nike,Leather,Small,4,No,No,Tote,Green,18.24986861,74.92412227
Nike,Polyester,Medium,4,Yes,Yes,Messenger,Blue,6.673907032,48.80777171
Nike,Canvas,Large,4,No,No,Backpack,Gray,14.89954148,46.17388213
Nike,Leather,Medium,8,No,Yes,Messenger,Pink,9.542889039,74.17028553
Nike,Nylon,Large,2,No,Yes,Backpack,Black,20.34621066,142.2798541
Nike,Leather,Large,6,No,No,Backpack,Red,29.43730235,62.29084202
Nike,Canvas,Medium,2,Yes,Yes,Backpack,Green,26.19221522,106.6357492
Nike,Polyester,Medium,10,No,No,Messenger,Green,8.036270582,18.51332208
Nike,Leather,Medium,1,No,Yes,Messenger,Blue,23.01462011,72.67402029
Nike,Nylon,Small,1,No,Yes,Messenger,Gray,19.79844908,82.71082679
Nike,Leather,Large,9,No,Yes,Backpack,Green,9.757537599,70.78853057
Nike,Nylon,Small,10,Yes,No,Backpack,Green,5.439953803,93.13600714
Nike,Polyester,Medium,7,No,Yes,Tote,Pink,19.05871348,81.36988344
Nike,Leather,Large,5,Yes,No,Tote,Green,9.278533249,76.41119601
Nike,Polyester,Large,7,No,Yes,Backpack,Red,30,16.2926975
Nike,Leather,Small,2,No,Yes,Tote,Black,9.150952512,65.46770663
Nike,Canvas,Small,8,Yes,No,Tote,Blue,6.948339202,80.42805852
Nike,Polyester,Small,8,No,Yes,Tote,Red,24.08747884,146.0044993
Nike,Polyester,Large,7,No,Yes,Messenger,Pink,12.80445981,136.268998
Nike,Canvas,Large,5,Yes,No,Messenger,Pink,20.45119248,40.49051367
Nike,Leather,Large,10,Yes,No,Tote,Black,26.71021926,59.37043616
Nike,Leather,Large,10,No,Yes,Tote,Blue,10.46977808,50.49705193
Nike,Polyester,Small,9,No,Yes,Messenger,Black,20.38528386,74.12538454
Nike,Polyester,Small,1,No,No,Backpack,Green,12.72101003,97.75371716
Nike,Leather,Large,3,Yes,No,Tote,Black,24.82233558,80.25085206
Nike,Polyester,Large,7,Yes,No,Tote,Pink,12.21427566,59.50033964
Nike,Polyester,Large,3,No,No,Tote,Blue,14.81503723,132.9185958
Nike,Leather,Medium,5,No,No,Tote,Black,17.4157988,77.81661619
Nike,Polyester,Small,10,No,No,Backpack,Green,20.01656037,81.34888469
Nike,Canvas,Medium,1,No,Yes,Backpack,Red,13.20000966,128.2700914
Nike,Canvas,Large,3,No,Yes,Backpack,Blue,27.89650303,102.8005497
Nike,Nylon,Small,7,No,No,Tote,Black,24.01437455,77.33100799
Nike,Nylon,Medium,6,Yes,No,Tote,Black,20.13224608,63.04704394
Nike,Nylon,Large,2,No,No,Backpack,Green,17.49511572,72.1254703
Nike,Leather,Large,1,No,No,Tote,Blue,5,78.11221498
Nike,Nylon,Large,3,Yes,No,Tote,Gray,15.59441103,142.0186291
Nike,Polyester,Large,4,No,Yes,Tote,Blue,28.92516515,29.20563505
Nike,Polyester,Medium,10,Yes,Yes,Messenger,Black,6.198466096,98.67257424
Nike,Nylon,Large,10,No,No,Tote,Green,26.43426994,30.52370901
Nike,Canvas,Medium,7,Yes,No,Backpack,Black,29.12841297,147.2134082
Nike,Leather,Medium,7,No,No,Messenger,Blue,17.21660618,127.6875347
Nike,Polyester,Medium,8,Yes,Yes,Backpack,Blue,6.368621073,59.39101543
Puma,Nylon,Small,7,Yes,No,Tote,Pink,10.2353793,104.6705302
Puma,Polyester,Large,4,Yes,No,Backpack,Pink,16.2147783,80.61621435
Puma,Nylon,Small,3,Yes,Yes,Tote,Gray,8.076108643,129.0838392
Puma,Leather,Large,7,Yes,No,Messenger,Pink,15.48302243,28.00902884
Puma,Canvas,Small,1,No,No,Backpack,Pink,10.70489388,81.41182289
Puma,Nylon,Large,3,No,No,Tote,Red,8.152041894,134.8146169
Puma,Leather,Small,6,No,Yes,Messenger,Pink,26.62297491,150
Puma,Nylon,Small,8,Yes,Yes,Messenger,Black,9.581482901,121.4433471
Puma,Polyester,Medium,10,No,No,Messenger,Black,22.51499819,72.49464197
Puma,Canvas,Medium,3,No,No,Backpack,Black,16.54147078,25.60707514
Puma,Polyester,Large,8,Yes,No,Tote,Gray,7.255213361,84.79480163
Puma,Leather,Medium,10,Yes,No,Tote,Red,30,39.39196367
Puma,Canvas,Large,9,No,No,Messenger,Pink,23.29028343,57.64908119
Puma,Polyester,Medium,9,No,No,Messenger,Gray,19.99702081,83.86098567
Puma,Leather,Medium,5,No,No,Tote,Green,13.5386974,39.00575249
Puma,Leather,Medium,1,Yes,Yes,Tote,Pink,9.753098548,138.4126451
Puma,Canvas,Small,8,No,Yes,Backpack,Red,12.17724667,113.9899732
Puma,Nylon,Medium,10,No,Yes,Messenger,Green,28.62769057,100.7743406
Puma,Nylon,Medium,9,Yes,Yes,Tote,Black,11.38808632,105.6759562
Puma,Canvas,Large,5,No,No,Backpack,Black,29.31792872,57.45270151
Puma,Nylon,Large,4,Yes,Yes,Messenger,Pink,14.11239146,52.92128918
Puma,Canvas,Large,1,Yes,No,Messenger,Black,9.60176394,25.12942755
Puma,Canvas,Medium,8,Yes,No,Messenger,Red,28.71667156,56.40149819
Puma,Polyester,Medium,6,Yes,No,Tote,Gray,18.33657039,44.28538293
Puma,Polyester,Large,2,No,No,Backpack,Gray,29.6496813,128.3340007
Puma,Leather,Medium,4,Yes,No,Messenger,Green,15.85940771,33.13827102
Puma,Canvas,Small,4,Yes,Yes,Messenger,Gray,12.25136626,33.76923116
Puma,Leather,Large,8,No,Yes,Messenger,Black,16.58949338,75.22534475
Puma,Canvas,Medium,2,Yes,No,Backpack,Red,16.96505492,84.95159623
Puma,Canvas,Large,5,No,Yes,Messenger,Gray,21.82283798,78.20316006
Puma,Nylon,Large,3,No,No,Tote,Black,27.44644235,17.73966946
Puma,Leather,Large,2,No,No,Tote,Red,17.7385535,96.43588369
Puma,Canvas,Large,3,No,No,Tote,Blue,28.24782825,36.72219704
Puma,Canvas,Large,3,No,Yes,Tote,Red,7.693138637,128.333924
Puma,Leather,Medium,4,No,No,Backpack,Pink,5,36.80331743
Puma,Polyester,Medium,9,No,No,Backpack,Gray,17.75616468,138.4778014
Puma,Nylon,Small,3,No,Yes,Backpack,Green,16.90589899,30.94726013
Puma,Polyester,Small,7,No,No,Tote,Gray,9.470290432,112.7926269
Puma,Polyester,Medium,8,No,Yes,Tote,Gray,7.594254527,133.8190619
Puma,Leather,Medium,2,No,No,Tote,Red,11.26370568,63.40945951
Puma,Polyester,Large,10,No,Yes,Tote,Green,26.28093191,112.7850787
Puma,Leather,Medium,8,No,No,Backpack,Black,25.9247211,32.45279408
Puma,Polyester,Small,8,Yes,No,Messenger,Gray,18.52154876,57.20581044
Puma,Polyester,Large,9,Yes,No,Messenger,Gray,11.11837643,42.3288046
Puma,Canvas,Large,10,Yes,Yes,Messenger,Pink,22.94203679,31.09047412
Puma,Canvas,Small,2,Yes,Yes,Backpack,Red,20.22072404,41.70802218
Puma,Polyester,Small,7,Yes,Yes,Backpack,Red,25.85600584,79.74547068
Puma,Canvas,Medium,6,Yes,Yes,Backpack,Red,17.54079028,65.02578349
Puma,Nylon,Medium,5,Yes,No,Messenger,Gray,9.405143633,108.5153278
Puma,Leather,Large,8,No,Yes,Backpack,Gray,9.660011981,69.14906044
Puma,Nylon,Large,8,Yes,Yes,Tote,Red,19.09361237,18.15874476
Puma,Nylon,Small,5,No,Yes,Backpack,Blue,25.92447812,48.8291082
Puma,Canvas,Large,6,Yes,No,Messenger,Black,11.08748176,106.5225505
Puma,Canvas,Large,6,Yes,No,Backpack,Green,29.33431326,67.97219927
Puma,Nylon,Small,8,No,No,Messenger,Pink,24.84706782,24.02759112
Puma,Nylon,Large,4,No,No,Messenger,Pink,20.35982237,118.4824063
Puma,Leather,Small,8,Yes,Yes,Backpack,Green,15.47819942,43.31405723
Puma,Polyester,Large,6,Yes,Yes,Messenger,Green,16.21966343,32.38439581
Puma,Canvas,Large,4,Yes,No,Backpack,Red,21.17156552,81.38193734
Puma,Nylon,Small,6,No,No,Backpack,Green,29.75730531,125.1351663
Puma,Nylon,Small,4,No,No,Tote,Pink,15.14274953,82.91933925
Puma,Polyester,Small,3,Yes,No,Messenger,Red,17.22194957,88.27494889
Puma,Leather,Medium,8,No,No,Backpack,Red,26.46901365,111.3359591
Puma,Nylon,Small,6,No,No,Backpack,Black,5.353434113,126.2488196
Puma,Leather,Medium,1,No,No,Tote,Black,16.29124326,150
Puma,Nylon,Small,4,No,No,Messenger,Pink,27.34967447,138.0817664
Puma,Nylon,Medium,6,Yes,No,Messenger,Green,7.57592148,126.1635328
Puma,Canvas,Small,7,Yes,No,Tote,Green,21.86026473,114.2452992
Puma,Nylon,Medium,7,Yes,Yes,Tote,Black,8.811068168,114.0842561
Puma,Nylon,Medium,3,Yes,Yes,Tote,Green,26.09853122,70.84717863
Puma,Leather,Medium,6,Yes,Yes,Backpack,Red,18.56886494,27.61010121
Puma,Leather,Large,8,No,No,Messenger,Gray,17.78368859,30.44413295
Puma,Nylon,Medium,3,No,No,Tote,Gray,18.4080386,132.9264915
Puma,Nylon,Large,8,No,No,Messenger,Gray,6.013804509,147.062589
Puma,Canvas,Small,4,Yes,Yes,Tote,Black,16.81992951,21.2502058
Puma,Canvas,Small,6,Yes,Yes,Messenger,Red,21.01051891,111.0383146
Puma,Canvas,Medium,3,Yes,Yes,Messenger,Blue,12.12783686,131.228579
Puma,Polyester,Small,6,No,No,Tote,Green,30,36.60987106
Puma,Canvas,Large,4,Yes,No,Messenger,Black,14.26661568,35.19640553
Puma,Canvas,Large,8,Yes,No,Tote,Red,10.85413289,43.34388992
Puma,Polyester,Small,1,No,No,Tote,Gray,20.35659272,94.14188869
Puma,Leather,Medium,10,No,Yes,Tote,Black,6.610966379,100.6280033
Puma,Canvas,Small,9,Yes,Yes,Messenger,Red,14.98736001,50.39749417
Puma,Polyester,Medium,3,Yes,No,Messenger,Pink,24.32891241,59.46150152
Puma,Nylon,Medium,10,Yes,Yes,Backpack,Gray,5,22.23906494
Puma,Canvas,Small,2,Yes,Yes,Tote,Green,14.89324995,20.59735491
Puma,Leather,Large,2,Yes,Yes,Messenger,Black,15.26612088,63.39332906
Puma,Polyester,Large,8,No,Yes,Tote,Green,29.31588878,106.1893032
Puma,Nylon,Medium,7,Yes,No,Tote,Gray,5,22.85520538
Puma,Canvas,Medium,5,No,No,Messenger,Blue,6.982070684,139.1721642
Puma,Nylon,Large,8,Yes,No,Messenger,Gray,5.109931256,101.3453425
Puma,Nylon,Large,9,No,No,Messenger,Gray,26.24649802,63.51852075
Puma,Polyester,Large,3,Yes,Yes,Backpack,Gray,28.22671027,78.29718889
Puma,Nylon,Large,7,Yes,No,Backpack,Black,22.98243703,39.32183507
Puma,Canvas,Small,4,Yes,No,Messenger,Green,7.088037524,30.31911369
Puma,Nylon,Medium,9,No,No,Messenger,Gray,16.54698514,92.8645749
Puma,Canvas,Medium,3,No,No,Tote,Blue,30,122.2476132
Puma,Canvas,Large,8,No,No,Backpack,Blue,12.2342155,139.9336613
Puma,Canvas,Medium,4,No,No,Messenger,Pink,10.9116834,147.7736374
Puma,Polyester,Small,3,Yes,Yes,Backpack,Pink,15.05218397,113.8867766
Puma,Canvas,Medium,9,No,No,Tote,Blue,19.19268453,137.7477475
Puma,Canvas,Large,2,Yes,Yes,Messenger,Blue,20.07147616,64.89938749
Puma,Polyester,Small,4,Yes,No,Tote,Gray,5,144.7914059
Puma,Canvas,Small,10,Yes,Yes,Messenger,Gray,10.92424835,78.45552072
Puma,Nylon,Small,10,No,Yes,Tote,Blue,22.97266444,107.2391265
Puma,Polyester,Large,9,No,No,Tote,Gray,30,131.3106791
Puma,Nylon,Medium,5,No,Yes,Tote,Pink,28.70423307,61.88428106
Puma,Canvas,Small,9,Yes,Yes,Tote,Gray,14.17615847,76.49912848
Puma,Leather,Large,10,Yes,No,Tote,Pink,22.08807924,74.61641716
Puma,Leather,Small,3,Yes,No,Messenger,Green,30,36.65890791
Puma,Leather,Large,5,Yes,No,Messenger,Pink,30,51.86932936
Puma,Canvas,Medium,7,No,Yes,Backpack,Green,25.24389826,19.80654064
Puma,Nylon,Medium,4,No,Yes,Tote,Green,5,40.35145773
Puma,Nylon,Large,4,Yes,Yes,Messenger,Red,23.56536794,113.2020141
Puma,Nylon,Large,4,No,No,Tote,Green,26.43186498,64.01716204
Puma,Canvas,Small,3,No,No,Tote,Red,29.29836202,127.9682035
Puma,Polyester,Medium,1,Yes,No,Backpack,Blue,26.8739,89.1864014
Puma,Leather,Medium,9,Yes,No,Tote,Green,25.82974083,60.285473
Puma,Canvas,Large,2,Yes,Yes,Tote,Green,15.41487041,80.59149166
Puma,Polyester,Large,5,No,No,Messenger,Green,5,89.98529473
Puma,Nylon,Large,10,No,Yes,Messenger,Green,8.609828249,56.7762499
Puma,Leather,Large,3,Yes,No,Messenger,Pink,26.17228589,35.05523565
Puma,Leather,Large,10,No,Yes,Messenger,Pink,5,135.712728
Puma,Canvas,Large,8,Yes,No,Tote,Gray,28.44422257,86.93653801
Puma,Nylon,Medium,6,No,Yes,Tote,Black,15.12535607,38.16034802
Puma,Leather,Medium,6,No,Yes,Messenger,Gray,8.884857276,114.2151221
Puma,Leather,Large,1,Yes,No,Messenger,Gray,15.70144986,92.98226876
Puma,Nylon,Medium,6,No,Yes,Backpack,Green,22.51804245,75.45992051
Puma,Leather,Medium,6,Yes,Yes,Tote,Black,15.36349119,53.36523964
Puma,Leather,Medium,2,Yes,Yes,Messenger,Pink,20.06425133,140.3981507
Puma,Polyester,Medium,1,No,No,Messenger,Pink,23.02793424,96.95182333
Puma,Canvas,Medium,4,Yes,No,Messenger,Red,25.99161716,95.10267763
Puma,Nylon,Medium,6,Yes,No,Backpack,Black,17.98874214,40.98443042
Puma,Leather,Large,8,Yes,No,Tote,Blue,27.08129879,126.7377791
Puma,Leather,Large,3,No,No,Messenger,Blue,5.935297255,77.74886414
Puma,Nylon,Large,7,No,No,Tote,Blue,11.4680941,28.75994922
Puma,Leather,Small,8,Yes,No,Tote,Red,15.90622132,135.9699598
Puma,Canvas,Medium,4,No,No,Messenger,Black,12.65483223,142.9849799
Puma,Nylon,Small,10,Yes,No,Backpack,Green,17.36538779,150
Puma,Leather,Large,7,Yes,No,Tote,Red,17.33937872,20.36454301
Puma,Canvas,Large,7,No,No,Backpack,Pink,7.504984167,35.64036972
Puma,Leather,Large,1,No,No,Tote,Green,18.29503459,146.6491955
Puma,Leather,Large,8,Yes,Yes,Tote,Green,29.09415855,135.7314713
Puma,Polyester,Large,8,Yes,No,Tote,Red,19.89339987,112.1167094
Puma,Canvas,Small,7,No,No,Messenger,Gray,10.69264119,67.21510238
Puma,Leather,Small,7,No,Yes,Messenger,Pink,14.86577413,139.1979526
Puma,Leather,Small,7,Yes,Yes,Messenger,Red,19.03890706,63.39362452
Puma,Canvas,Large,10,Yes,Yes,Messenger,Green,11.67450888,150
Puma,Polyester,Medium,3,No,Yes,Tote,Pink,5.970487315,147.0130881
Puma,Polyester,Small,5,No,Yes,Tote,Pink,7.14933134,144.0261761
Puma,Polyester,Medium,7,Yes,Yes,Messenger,Blue,23.69963658,55.63705289
Puma,Polyester,Large,5,Yes,Yes,Tote,Black,27.07700198,146.6206986
Puma,Nylon,Small,8,No,No,Backpack,Red,7.710256253,144.6281194
Puma,Polyester,Small,6,Yes,Yes,Backpack,Red,24.29342547,68.60391852
Puma,Nylon,Medium,4,No,No,Backpack,Gray,14.15467936,25.26295009
Puma,Nylon,Small,2,No,Yes,Tote,Red,16.09626045,121.6440995
Puma,Canvas,Small,7,Yes,Yes,Messenger,Gray,5.689660723,57.83990843
Puma,Leather,Medium,6,Yes,No,Backpack,Red,24.30511981,109.594834
Puma,Polyester,Large,4,Yes,Yes,Messenger,Black,24.57018723,102.538197
Puma,Nylon,Small,6,Yes,No,Tote,Pink,20.9975928,28.637669
Puma,Nylon,Large,10,Yes,No,Messenger,Pink,17.42499837,99.03768723
Puma,Leather,Small,8,No,Yes,Tote,Pink,29.32995261,47.17282415
Puma,Nylon,Small,3,No,No,Backpack,Pink,13.47064112,105.7099147
Puma,Leather,Medium,6,Yes,No,Backpack,Pink,9.502983569,73.43305903
Puma,Canvas,Large,8,No,Yes,Backpack,Black,26.37092631,46.93677708
Puma,Leather,Medium,10,No,No,Backpack,Black,14.50359888,96.16131546
Puma,Canvas,Small,9,Yes,No,Tote,Black,21.94669629,70.57939827
Puma,Polyester,Large,9,Yes,Yes,Backpack,Gray,11.91411908,42.116526
Puma,Leather,Medium,3,No,No,Messenger,Red,26.00022407,26.79698466
Puma,Canvas,Large,3,Yes,Yes,Tote,Red,14.94335352,73.96788599
Puma,Canvas,Small,2,Yes,No,Tote,Green,22.18693614,85.70363117
Puma,Nylon,Large,10,No,Yes,Backpack,Gray,30,73.60502434
Puma,Nylon,Large,4,No,Yes,Messenger,Red,14.947887,85.55486063
Puma,Polyester,Small,7,No,No,Tote,Red,16.98983517,138.6242353
Puma,Polyester,Small,9,Yes,Yes,Backpack,Red,22.86367022,127.2811815
Puma,Polyester,Medium,4,Yes,No,Backpack,Gray,22.11838675,130.2069235
Puma,Polyester,Large,6,No,No,Tote,Blue,18.92736414,135.1373632
Puma,Leather,Large,2,Yes,Yes,Backpack,Blue,14.29423699,76.06622867
Puma,Nylon,Large,8,Yes,Yes,Tote,Red,5.934919161,90.16142677
Puma,Leather,Large,8,No,No,Tote,Green,22.46306029,46.48095908
Puma,Canvas,Medium,2,Yes,No,Backpack,Gray,5,94.59665499
Puma,Nylon,Small,10,Yes,No,Tote,Green,8.546725343,87.50652054
Puma,Nylon,Small,3,No,Yes,Messenger,Black,25.75017185,93.35241108
Puma,Nylon,Medium,2,Yes,No,Backpack,Green,10.66794181,90.1682288
Puma,Nylon,Medium,9,No,No,Tote,Blue,13.57668554,51.83183698
Puma,Nylon,Large,3,No,Yes,Tote,Pink,20.3519061,40.41110025
Puma,Leather,Medium,3,Yes,No,Backpack,Black,8.290753385,46.77985102
Puma,Leather,Small,7,Yes,No,Backpack,Green,17.4168895,32.07718381
Puma,Polyester,Large,2,No,Yes,Tote,Gray,22.14588598,63.6895565
Puma,Canvas,Large,8,No,No,Tote,Green,27.33629474,70.41551125
Puma,Nylon,Small,10,No,No,Messenger,Pink,28.60327021,150
Puma,Polyester,Large,3,No,No,Messenger,Green,7.993452382,136.7731675
Puma,Polyester,Large,5,No,Yes,Messenger,Red,10.86815624,123.7757817
Puma,Nylon,Large,1,No,Yes,Tote,Pink,13.74286009,35.05939416
Puma,Nylon,Large,4,Yes,Yes,Tote,Gray,8.81549469,133.4579156
Puma,Nylon,Medium,7,No,Yes,Messenger,Pink,7.711463132,38.25826799
Puma,Nylon,Large,10,Yes,Yes,Messenger,Blue,7.064363108,34.53794796
Puma,Leather,Large,10,No,No,Backpack,Pink,11.36315569,145.2573687
Puma,Polyester,Large,3,Yes,Yes,Messenger,Red,15.28286849,73.56052511
Puma,Leather,Large,1,No,Yes,Backpack,Pink,6.510062368,75.05373581
Puma,Nylon,Large,4,No,No,Backpack,Black,11.26873746,76.54694651
Puma,Leather,Small,4,No,Yes,Tote,Black,28.91125534,39.41661185
Puma,Nylon,Large,7,Yes,No,Tote,Red,6.010182728,21.49080739
Puma,Canvas,Medium,10,Yes,Yes,Tote,Red,25.39013956,148.2637609
Puma,Canvas,Large,3,No,No,Backpack,Pink,19.25495261,144.0549632
Puma,Nylon,Small,4,Yes,Yes,Tote,Pink,21.20457202,69.30386246
Puma,Nylon,Large,9,No,Yes,Messenger,Gray,29.89188297,60.44202676
Puma,Canvas,Large,3,Yes,No,Tote,Green,14.7431352,140.77604
Puma,Nylon,Small,1,Yes,No,Backpack,Blue,14.34345699,24.79684617
Puma,Nylon,Small,10,No,No,Backpack,Pink,22.59651591,52.88742876
Puma,Nylon,Small,3,Yes,Yes,Backpack,Pink,15.06678286,65.88919239
Puma,Leather,Small,1,No,Yes,Tote,Black,29.84058755,54.84162368
Puma,Leather,Small,6,No,Yes,Messenger,Gray,23.88779432,140.2878345
Puma,Canvas,Large,5,Yes,Yes,Tote,Green,21.08375924,120.9984029
Puma,Canvas,Medium,7,Yes,Yes,Backpack,Blue,21.99114631,57.97005672
Puma,Canvas,Medium,7,Yes,Yes,Tote,Blue,19.68794796,58.9574282
Puma,Leather,Medium,6,Yes,No,Tote,Red,18.64718913,53.63053127
Puma,Nylon,Small,7,No,Yes,Tote,Red,19.57972228,77.13943452
Puma,Leather,Small,9,Yes,Yes,Messenger,Blue,20.51225542,91.01119046
Puma,Nylon,Large,1,No,No,Messenger,Gray,26.78593349,68.49175382
Puma,Polyester,Medium,4,No,Yes,Tote,Gray,22.93374339,45.97231718
Puma,Polyester,Small,6,Yes,Yes,Backpack,Pink,8.621346914,20.12861103
Puma,Leather,Large,5,No,Yes,Backpack,Blue,28.83596544,33.88448952
Puma,Canvas,Small,6,Yes,Yes,Messenger,Blue,7.078154621,28.30471621
Puma,Canvas,Small,8,No,No,Backpack,Red,17.35423178,39.78588855
Puma,Leather,Medium,3,Yes,Yes,Backpack,Gray,14.96132517,86.79377874
Puma,Leather,Small,7,Yes,Yes,Backpack,Gray,28.11400351,21.91552269
Puma,Canvas,Large,7,Yes,No,Messenger,Gray,27.70209725,26.0749426
Puma,Nylon,Medium,4,Yes,No,Backpack,Blue,25.0968911,30.33363508
Puma,Nylon,Medium,10,No,Yes,Backpack,Black,20.79815907,150
Puma,Canvas,Large,9,No,No,Backpack,Black,9.635156304,26.20482782
Puma,Nylon,Large,3,Yes,No,Messenger,Gray,20.06868506,44.23641447
Puma,Canvas,Medium,7,Yes,Yes,Tote,Pink,25.49077752,33.53698191
